Id,Predicted
408,109.0
409,304.0
410,24.0
411,8.0
412,8.0
413,162.0
414,55.0
415,4.0
416,199.0
417,70.0
418,95.0
419,136.0
420,189.0
421,169.0
422,19.0
423,40.0
424,170.0
425,174.0
426,78.0
427,177.0
428,122.0
429,218.0
430,261.0
431,322.0
432,340.0
433,224.0
434,133.0
435,3.0
436,366.0
437,80.0
438,372.0
439,428.0
440,58.0
441,11.0
442,144.0
443,3.0
444,278.0
445,154.0
446,381.0
447,232.0
448,147.0
449,3.0
450,332.0
451,8.0
452,61.0
453,100.0
454,9.0
455,3.0
456,9.0
457,374.0
458,71.0
459,36.0
460,309.0
461,3.0
462,276.0
463,17.0
464,10.0
465,279.0
466,200.0
467,137.0
468,201.0
469,129.0
470,186.0
471,250.0
472,220.0
473,88.0
474,151.0
475,489.0
476,165.0
477,300.0
478,9.0
479,64.0
480,134.0
481,94.0
482,2.0
483,240.0
484,96.0
485,585.0
486,110.0
487,22.0
488,6.0
489,204.0
490,377.0
491,333.0
492,194.0
493,153.0
494,218.0
495,145.0
496,74.0
497,544.0
498,82.0
499,7.0
500,3.0
501,53.0
502,156.0
503,170.0
504,23.0
505,69.0
506,12.0
507,2.0
508,117.0
509,160.0
510,14.0
511,50.0
512,171.0
513,233.0
514,27.0
515,140.0
516,553.0
517,65.0
518,157.0
519,480.0
520,346.0
521,2.0
522,182.0
523,281.0
524,6.0
525,470.0
526,3.0
527,496.0
528,42.0
529,34.0
530,105.0
531,4.0
532,118.0
533,256.0
534,459.0
535,304.0
536,151.0
537,347.0
538,447.0
539,76.0
540,225.0
541,596.0
542,152.0
543,245.0
544,266.0
545,165.0
546,171.0
547,134.0
548,228.0
549,313.0
550,11.0
551,532.0
552,88.0
553,567.0
554,109.0
555,326.0
556,228.0
557,7.0
558,4.0
559,240.0
560,182.0
561,8.0
562,4.0
563,87.0
564,439.0
565,5.0
566,224.0
567,29.0
568,78.0
569,91.0
570,113.0
571,206.0
572,527.0
573,123.0
574,320.0
575,211.0
576,164.0
577,266.0
578,170.0
579,106.0
580,260.0
581,392.0
582,776.0
583,361.0
584,145.0
585,440.0
586,1.0
587,175.0
588,10.0
589,95.0
590,449.0
591,55.0
592,213.0
593,555.0
594,374.0
595,196.0
596,121.0
597,172.0
598,589.0
599,94.0
600,9.0
601,347.0
602,68.0
603,64.0
604,14.0
605,112.0
606,211.0
607,21.0
608,159.0
609,326.0
610,24.0
611,278.0
612,615.0
613,3.0
614,58.0
615,726.0
616,17.0
617,102.0
618,5.0
619,130.0
620,274.0
621,6.0
622,245.0
623,37.0
624,618.0
625,188.0
626,191.0
627,174.0
628,49.0
629,88.0
630,460.0
631,8.0
632,181.0
633,320.0
634,6.0
635,511.0
636,116.0
637,360.0
638,554.0
639,35.0
640,100.0
641,170.0
642,259.0
643,252.0
644,6.0
645,439.0
646,278.0
647,41.0
648,65.0
649,228.0
650,825.0
651,152.0
652,655.0
653,43.0
654,277.0
655,138.0
656,91.0
657,30.0
658,477.0
659,116.0
660,223.0
661,301.0
662,121.0
663,263.0
664,19.0
665,202.0
666,518.0
667,54.0
668,89.0
669,298.0
670,484.0
671,656.0
672,196.0
673,309.0
674,197.0
675,35.0
676,244.0
677,182.0
678,470.0
679,369.0
680,24.0
681,208.0
682,92.0
683,12.0
684,389.0
685,19.0
686,731.0
687,66.0
688,55.0
689,640.0
690,4.0
691,437.0
692,619.0
693,376.0
694,346.0
695,194.0
696,460.0
697,461.0
698,274.0
699,539.0
700,354.0
701,505.0
702,653.0
703,369.0
704,8.0
705,11.0
706,205.0
707,277.0
708,187.0
709,103.0
710,5.0
711,367.0
712,5.0
713,597.0
714,295.0
715,15.0
716,47.0
717,3.0
718,196.0
719,75.0
720,58.0
721,375.0
722,225.0
723,112.0
724,69.0
725,13.0
726,184.0
727,488.0
728,578.0
729,20.0
730,85.0
731,57.0
732,235.0
733,134.0
734,202.0
735,1.0
736,215.0
737,117.0
738,3.0
739,311.0
740,543.0
741,29.0
742,73.0
743,374.0
744,156.0
745,21.0
746,55.0
747,32.0
748,19.0
749,4.0
750,192.0
751,744.0
752,534.0
753,24.0
754,399.0
755,179.0
756,263.0
757,50.0
758,226.0
759,6.0
760,89.0
761,146.0
762,279.0
763,512.0
764,191.0
765,46.0
766,8.0
767,204.0
768,2.0
769,67.0
770,167.0
771,36.0
772,414.0
773,95.0
774,542.0
775,109.0
776,38.0
777,15.0
778,4.0
779,91.0
780,320.0
781,115.0
782,137.0
783,507.0
784,147.0
785,137.0
786,383.0
787,143.0
788,567.0
789,115.0
790,26.0
791,142.0
792,59.0
793,8.0
794,95.0
795,132.0
796,153.0
797,182.0
798,64.0
799,794.0
800,86.0
801,84.0
802,240.0
803,238.0
804,17.0
805,209.0
806,13.0
807,200.0
808,101.0
809,224.0
810,349.0
811,702.0
812,129.0
813,17.0
814,373.0
815,6.0
816,171.0
817,235.0
818,205.0
819,36.0
820,72.0
821,294.0
822,308.0
823,76.0
824,35.0
825,140.0
826,335.0
827,100.0
828,55.0
829,66.0
830,17.0
831,2.0
832,386.0
833,336.0
834,153.0
835,302.0
836,127.0
837,56.0
838,352.0
839,400.0
840,89.0
841,165.0
842,308.0
843,142.0
844,67.0
845,65.0
846,406.0
847,268.0
848,299.0
849,754.0
850,41.0
851,330.0
852,234.0
853,373.0
854,344.0
855,128.0
856,40.0
857,56.0
858,301.0
859,659.0
860,140.0
861,232.0
862,59.0
863,54.0
864,521.0
865,357.0
866,186.0
867,7.0
868,59.0
869,53.0
870,62.0
871,229.0
872,115.0
873,147.0
874,192.0
875,218.0
876,24.0
877,227.0
878,723.0
879,18.0
880,303.0
881,61.0
882,156.0
883,375.0
884,57.0
885,534.0
886,8.0
887,358.0
888,190.0
889,229.0
890,424.0
891,433.0
892,174.0
893,290.0
894,199.0
895,445.0
896,88.0
897,99.0
898,76.0
899,42.0
900,213.0
901,125.0
902,545.0
903,251.0
904,11.0
905,206.0
906,5.0
907,332.0
908,36.0
909,331.0
910,4.0
911,104.0
912,137.0
913,158.0
914,191.0
915,669.0
916,108.0
917,132.0
918,116.0
919,183.0
920,30.0
921,161.0
922,470.0
923,220.0
924,545.0
925,22.0
926,60.0
927,266.0
928,810.0
929,428.0
930,68.0
931,114.0
932,209.0
933,150.0
934,189.0
935,190.0
936,25.0
937,29.0
938,7.0
939,32.0
940,68.0
941,176.0
942,156.0
943,734.0
944,22.0
945,4.0
946,207.0
947,37.0
948,296.0
949,164.0
950,17.0
951,5.0
952,28.0
953,291.0
954,7.0
955,266.0
956,83.0
957,63.0
958,133.0
959,6.0
960,4.0
961,356.0
962,498.0
963,282.0
964,5.0
965,31.0
966,113.0
967,526.0
968,310.0
969,241.0
970,276.0
971,75.0
972,26.0
973,20.0
974,176.0
975,218.0
976,175.0
977,170.0
978,39.0
979,322.0
980,109.0
981,173.0
982,409.0
983,513.0
984,306.0
985,546.0
986,214.0
987,35.0
988,529.0
989,535.0
990,187.0
991,289.0
992,66.0
993,78.0
994,443.0
995,8.0
996,305.0
997,146.0
998,254.0
999,8.0
1000,340.0
1001,531.0
1002,134.0
1003,522.0
1004,389.0
1005,11.0
1006,110.0
1007,71.0
1008,15.0
1009,186.0
1010,178.0
1011,8.0
1012,213.0
1013,181.0
1014,312.0
1015,223.0
1016,543.0
1017,76.0
1018,9.0
1019,369.0
1020,10.0
1021,6.0
1022,179.0
1023,12.0
1024,503.0
1025,234.0
1026,26.0
1027,95.0
1028,497.0
1029,23.0
1030,112.0
1031,76.0
1032,455.0
1033,109.0
1034,311.0
1035,146.0
1036,307.0
1037,77.0
1038,283.0
1039,161.0
1040,16.0
1041,9.0
1042,156.0
1043,16.0
1044,477.0
1045,165.0
1046,190.0
1047,71.0
1048,178.0
1049,98.0
1050,276.0
1051,649.0
1052,642.0
1053,8.0
1054,110.0
1055,3.0
1056,15.0
1057,760.0
1058,229.0
1059,3.0
1060,81.0
1061,124.0
1062,4.0
1063,226.0
1064,36.0
1065,693.0
1066,107.0
1067,4.0
1068,176.0
1069,21.0
1070,125.0
1071,355.0
1072,677.0
1073,252.0
1074,52.0
1075,104.0
1076,6.0
1077,66.0
1078,30.0
1079,134.0
1080,198.0
1081,3.0
1082,17.0
1083,141.0
1084,33.0
1085,299.0
1086,105.0
1087,351.0
1088,48.0
1089,406.0
1090,271.0
1091,109.0
1092,42.0
1093,80.0
1094,11.0
1095,455.0
1096,298.0
1097,97.0
1098,5.0
1099,301.0
1100,160.0
1101,163.0
1102,165.0
1103,375.0
1104,544.0
1105,314.0
1106,324.0
1107,339.0
1108,478.0
1109,217.0
1110,233.0
1111,7.0
1112,95.0
1113,59.0
1114,13.0
1115,131.0
1116,23.0
1117,92.0
1118,235.0
1119,8.0
1120,7.0
1121,76.0
1122,14.0
1123,8.0
1124,217.0
1125,127.0
1126,61.0
1127,365.0
1128,243.0
1129,300.0
1130,33.0
1131,181.0
1132,74.0
1133,305.0
1134,50.0
1135,316.0
1136,152.0
1137,6.0
1138,101.0
1139,90.0
1140,129.0
1141,330.0
1142,365.0
1143,78.0
1144,90.0
1145,101.0
1146,4.0
1147,8.0
1148,372.0
1149,6.0
1150,120.0
1151,26.0
1152,167.0
1153,161.0
1154,312.0
1155,241.0
1156,26.0
1157,224.0
1158,40.0
1159,165.0
1160,29.0
1161,239.0
1162,61.0
1163,243.0
1164,728.0
1165,4.0
1166,20.0
1167,45.0
1168,57.0
1169,8.0
1170,44.0
1171,427.0
1172,304.0
1173,483.0
1174,142.0
1175,58.0
1176,60.0
1177,68.0
1178,193.0
1179,343.0
1180,380.0
1181,23.0
1182,326.0
1183,46.0
1184,77.0
1185,591.0
1186,188.0
1187,158.0
1188,196.0
1189,221.0
1190,284.0
1191,442.0
1192,474.0
1193,348.0
1194,147.0
1195,4.0
1196,63.0
1197,34.0
1198,12.0
1199,251.0
1200,5.0
1201,124.0
1202,534.0
1203,365.0
1204,321.0
1205,232.0
1206,455.0
1207,289.0
1208,4.0
1209,9.0
1210,52.0
1211,153.0
1212,173.0
1213,85.0
1214,236.0
1215,596.0
1216,422.0
1217,171.0
1218,434.0
1219,291.0
1220,370.0
1221,503.0
1222,4.0
1223,213.0
1224,214.0
1225,26.0
1226,3.0
1227,8.0
1228,158.0
1229,111.0
1230,41.0
1231,302.0
1232,381.0
1233,106.0
1234,121.0
1235,29.0
1236,219.0
1237,5.0
1238,138.0
1239,7.0
1240,6.0
1241,439.0
1242,9.0
1243,22.0
1244,65.0
1245,100.0
1246,124.0
1247,6.0
1248,306.0
1249,350.0
1250,35.0
1251,394.0
1252,31.0
1253,533.0
1254,7.0
1255,117.0
1256,37.0
1257,37.0
1258,264.0
1259,564.0
1260,313.0
1261,62.0
1262,183.0
1263,23.0
1264,29.0
1265,72.0
1266,239.0
1267,667.0
1268,17.0
1269,90.0
1270,253.0
1271,181.0
1272,9.0
1273,774.0
1274,33.0
1275,396.0
1276,333.0
1277,43.0
1278,115.0
1279,233.0
1280,111.0
1281,279.0
1282,3.0
1283,28.0
1284,21.0
1285,23.0
1286,159.0
1287,222.0
1288,495.0
1289,210.0
1290,8.0
1291,281.0
1292,342.0
1293,28.0
1294,114.0
1295,13.0
1296,232.0
1297,106.0
1298,240.0
1299,19.0
1300,329.0
1301,159.0
1302,637.0
1303,546.0
1304,41.0
1305,507.0
1306,205.0
1307,7.0
1308,233.0
1309,223.0
1310,8.0
1311,71.0
1312,122.0
1313,177.0
1314,25.0
1315,634.0
1316,5.0
1317,113.0
1318,36.0
1319,193.0
1320,184.0
1321,216.0
1322,75.0
1323,76.0
1324,206.0
1325,206.0
1326,130.0
1327,2.0
1328,6.0
1329,103.0
1330,468.0
1331,165.0
1332,215.0
1333,12.0
1334,70.0
1335,14.0
1336,13.0
1337,5.0
1338,204.0
1339,41.0
1340,40.0
1341,420.0
1342,157.0
1343,284.0
1344,152.0
1345,28.0
1346,7.0
1347,151.0
1348,77.0
1349,235.0
1350,128.0
1351,98.0
1352,34.0
1353,336.0
1354,85.0
1355,166.0
1356,42.0
1357,198.0
1358,237.0
1359,15.0
1360,230.0
1361,5.0
1362,200.0
1363,175.0
1364,52.0
1365,221.0
1366,12.0
1367,105.0
1368,6.0
1369,3.0
1370,168.0
1371,44.0
1372,6.0
1373,153.0
1374,400.0
1375,261.0
1376,206.0
1377,274.0
1378,345.0
1379,224.0
1380,48.0
1381,5.0
1382,464.0
1383,8.0
1384,281.0
1385,161.0
1386,9.0
1387,149.0
1388,38.0
1389,90.0
1390,532.0
1391,232.0
1392,336.0
1393,5.0
1394,4.0
1395,240.0
1396,12.0
1397,98.0
1398,33.0
1399,5.0
1400,245.0
1401,152.0
1402,9.0
1403,13.0
1404,115.0
1405,157.0
1406,170.0
1407,278.0
1408,266.0
1409,356.0
1410,248.0
1411,58.0
1412,300.0
1413,138.0
1414,55.0
1415,11.0
1416,56.0
1417,333.0
1418,47.0
1419,266.0
1420,113.0
1421,164.0
1422,8.0
1423,502.0
1424,139.0
1425,99.0
1426,176.0
1427,102.0
1428,232.0
1429,96.0
1430,291.0
1431,316.0
1432,248.0
1433,214.0
1434,286.0
1435,284.0
1436,413.0
1437,171.0
1438,10.0
1439,268.0
1440,207.0
1441,232.0
1442,423.0
1443,30.0
1444,543.0
1445,371.0
1446,136.0
1447,207.0
1448,389.0
1449,11.0
1450,260.0
1451,85.0
1452,137.0
1453,299.0
1454,84.0
1455,32.0
1456,639.0
1457,202.0
1458,314.0
1459,151.0
1460,12.0
1461,65.0
1462,92.0
1463,38.0
1464,329.0
1465,114.0
1466,271.0
1467,16.0
1468,28.0
1469,468.0
1470,367.0
1471,239.0
1472,112.0
1473,182.0
1474,240.0
1475,117.0
1476,112.0
1477,408.0
1478,104.0
1479,348.0
1480,62.0
1481,357.0
1482,126.0
1483,137.0
1484,695.0
1485,337.0
1486,15.0
1487,287.0
1488,78.0
1489,40.0
1490,353.0
1491,124.0
1492,106.0
1493,5.0
1494,537.0
1495,188.0
1496,414.0
1497,170.0
1498,310.0
1499,46.0
1500,107.0
1501,3.0
1502,628.0
1503,228.0
1504,221.0
1505,333.0
1506,362.0
1507,13.0
1508,45.0
1509,46.0
1510,11.0
1511,19.0
1512,150.0
1513,478.0
1514,6.0
1515,139.0
1516,213.0
1517,102.0
1518,157.0
1519,500.0
1520,36.0
1521,669.0
1522,16.0
1523,2.0
1524,23.0
1525,152.0
1526,77.0
1527,437.0
1528,150.0
1529,90.0
1530,51.0
1531,184.0
1532,13.0
1533,222.0
1534,155.0
1535,47.0
1536,192.0
1537,580.0
1538,157.0
1539,271.0
1540,233.0
1541,301.0
1542,210.0
1543,403.0
1544,47.0
1545,210.0
1546,259.0
1547,219.0
1548,411.0
1549,168.0
1550,510.0
1551,125.0
1552,5.0
1553,267.0
1554,1.0
1555,221.0
1556,7.0
1557,285.0
1558,243.0
1559,8.0
1560,194.0
1561,198.0
1562,58.0
1563,5.0
1564,468.0
1565,430.0
1566,425.0
1567,257.0
1568,159.0
1569,3.0
1570,422.0
1571,62.0
1572,545.0
1573,227.0
1574,77.0
1575,268.0
1576,468.0
1577,391.0
1578,164.0
1579,302.0
1580,363.0
1581,312.0
1582,264.0
1583,394.0
1584,52.0
1585,12.0
1586,7.0
1587,4.0
1588,340.0
1589,185.0
1590,107.0
1591,7.0
1592,653.0
1593,272.0
1594,334.0
1595,242.0
1596,309.0
1597,55.0
1598,104.0
1599,285.0
1600,12.0
1601,306.0
1602,184.0
1603,40.0
1604,210.0
1605,271.0
1606,119.0
1607,15.0
1608,79.0
1609,191.0
1610,177.0
1611,287.0
1612,291.0
1613,204.0
1614,201.0
1615,28.0
1616,6.0
1617,22.0
1618,203.0
1619,174.0
1620,43.0
1621,63.0
1622,8.0
1623,8.0
1624,54.0
1625,18.0
1626,261.0
1627,520.0
1628,131.0
1629,61.0
1630,54.0
1631,8.0
1632,461.0
1633,65.0
1634,9.0
1635,792.0
1636,25.0
1637,42.0
1638,518.0
1639,6.0
1640,432.0
1641,61.0
1642,18.0
1643,19.0
1644,192.0
1645,148.0
1646,29.0
1647,7.0
1648,279.0
1649,9.0
1650,8.0
1651,91.0
1652,18.0
1653,232.0
1654,266.0
1655,87.0
1656,310.0
1657,374.0
1658,13.0
1659,162.0
1660,199.0
1661,113.0
1662,86.0
1663,152.0
1664,114.0
1665,99.0
1666,34.0
1667,359.0
1668,118.0
1669,7.0
1670,394.0
1671,284.0
1672,294.0
1673,155.0
1674,81.0
1675,494.0
1676,297.0
1677,163.0
1678,84.0
1679,5.0
1680,172.0
1681,28.0
1682,184.0
1683,253.0
1684,381.0
1685,317.0
1686,219.0
1687,11.0
1688,375.0
1689,313.0
1690,518.0
1691,40.0
1692,242.0
1693,230.0
1694,11.0
1695,508.0
1696,59.0
1697,26.0
1698,58.0
1699,83.0
1700,82.0
1701,309.0
1702,19.0
1703,351.0
1704,37.0
1705,679.0
1706,68.0
1707,197.0
1708,236.0
1709,127.0
1710,329.0
1711,33.0
1712,111.0
1713,475.0
1714,177.0
1715,42.0
1716,415.0
1717,327.0
1718,34.0
1719,194.0
1720,83.0
1721,503.0
1722,2.0
1723,208.0
1724,301.0
1725,629.0
1726,145.0
1727,445.0
1728,348.0
1729,90.0
1730,662.0
1731,574.0
1732,357.0
1733,140.0
1734,9.0
1735,305.0
1736,90.0
1737,600.0
1738,3.0
1739,137.0
1740,92.0
1741,13.0
1742,268.0
1743,318.0
1744,225.0
1745,216.0
1746,174.0
1747,31.0
1748,36.0
1749,523.0
1750,385.0
1751,94.0
1752,675.0
1753,439.0
1754,362.0
1755,13.0
1756,447.0
1757,461.0
1758,87.0
1759,127.0
1760,4.0
1761,193.0
1762,162.0
1763,199.0
1764,147.0
1765,107.0
1766,737.0
1767,21.0
1768,68.0
1769,16.0
1770,94.0
1771,278.0
1772,9.0
1773,224.0
1774,77.0
1775,116.0
1776,103.0
1777,560.0
1778,168.0
1779,17.0
1780,2.0
1781,132.0
1782,88.0
1783,126.0
1784,56.0
1785,41.0
1786,214.0
1787,22.0
1788,4.0
1789,260.0
1790,34.0
1791,511.0
1792,97.0
1793,57.0
1794,10.0
1795,83.0
1796,68.0
1797,298.0
1798,229.0
1799,70.0
1800,34.0
1801,71.0
1802,53.0
1803,372.0
1804,5.0
1805,208.0
1806,21.0
1807,389.0
1808,40.0
1809,380.0
1810,2.0
1811,73.0
1812,70.0
1813,106.0
1814,58.0
1815,193.0
1816,114.0
1817,621.0
1818,181.0
1819,157.0
1820,94.0
1821,63.0
1822,95.0
1823,114.0
1824,325.0
1825,146.0
1826,110.0
1827,222.0
1828,105.0
1829,532.0
1830,229.0
1831,401.0
1832,167.0
1833,214.0
1834,99.0
1835,438.0
1836,76.0
1837,324.0
1838,69.0
1839,7.0
1840,290.0
1841,243.0
1842,276.0
1843,36.0
1844,27.0
1845,14.0
1846,171.0
1847,5.0
1848,53.0
1849,54.0
1850,106.0
1851,46.0
1852,69.0
1853,96.0
1854,91.0
1855,586.0
1856,4.0
1857,634.0
1858,324.0
1859,342.0
1860,6.0
1861,397.0
1862,29.0
1863,67.0
1864,91.0
1865,58.0
1866,279.0
1867,207.0
1868,233.0
1869,394.0
1870,36.0
1871,177.0
1872,7.0
1873,8.0
1874,49.0
1875,74.0
1876,166.0
1877,267.0
1878,56.0
1879,192.0
1880,119.0
1881,505.0
1882,144.0
1883,90.0
1884,113.0
1885,440.0
1886,156.0
1887,190.0
1888,140.0
1889,128.0
1890,8.0
1891,31.0
1892,162.0
1893,762.0
1894,217.0
1895,60.0
1896,237.0
1897,134.0
1898,434.0
1899,441.0
1900,13.0
1901,28.0
1902,2.0
1903,161.0
1904,8.0
1905,96.0
1906,37.0
1907,125.0
1908,139.0
1909,33.0
1910,56.0
1911,346.0
1912,40.0
1913,4.0
1914,236.0
1915,203.0
1916,92.0
1917,12.0
1918,436.0
1919,19.0
1920,224.0
1921,71.0
1922,8.0
1923,49.0
1924,24.0
1925,42.0
1926,16.0
1927,8.0
1928,300.0
1929,66.0
1930,327.0
1931,115.0
1932,468.0
1933,552.0
1934,91.0
1935,11.0
1936,23.0
1937,123.0
1938,8.0
1939,203.0
1940,468.0
1941,5.0
1942,179.0
1943,111.0
1944,275.0
1945,37.0
1946,544.0
1947,47.0
1948,364.0
1949,54.0
1950,353.0
1951,79.0
1952,14.0
1953,3.0
1954,111.0
1955,319.0
1956,170.0
1957,349.0
1958,3.0
1959,373.0
1960,371.0
1961,58.0
1962,97.0
1963,62.0
1964,87.0
1965,252.0
1966,337.0
1967,7.0
1968,160.0
1969,133.0
1970,202.0
1971,259.0
1972,154.0
1973,41.0
1974,33.0
1975,47.0
1976,153.0
1977,16.0
1978,358.0
1979,212.0
1980,738.0
1981,269.0
1982,24.0
1983,391.0
1984,53.0
1985,14.0
1986,6.0
1987,554.0
1988,470.0
1989,2.0
1990,334.0
1991,180.0
1992,66.0
1993,230.0
1994,166.0
1995,64.0
1996,93.0
1997,8.0
1998,184.0
1999,25.0
2000,152.0
2001,33.0
2002,188.0
2003,463.0
2004,431.0
2005,355.0
2006,146.0
2007,77.0
2008,172.0
2009,443.0
2010,66.0
2011,267.0
2012,152.0
2013,9.0
2014,9.0
2015,186.0
2016,2.0
2017,175.0
2018,183.0
2019,12.0
2020,33.0
2021,395.0
2022,149.0
2023,264.0
2024,346.0
2025,310.0
2026,293.0
2027,492.0
2028,31.0
2029,192.0
2030,221.0
2031,308.0
2032,15.0
2033,322.0
2034,42.0
2035,47.0
2036,447.0
2037,13.0
2038,344.0
2039,151.0
2040,177.0
2041,152.0
2042,2.0
2043,336.0
2044,158.0
2045,169.0
2046,330.0
2047,23.0
2048,15.0
2049,309.0
2050,150.0
2051,277.0
2052,19.0
2053,143.0
2054,8.0
2055,205.0
2056,45.0
2057,400.0
2058,294.0
2059,103.0
2060,419.0
2061,338.0
2062,157.0
2063,596.0
2064,1.0
2065,228.0
2066,226.0
2067,346.0
2068,149.0
2069,50.0
2070,53.0
2071,117.0
2072,568.0
2073,7.0
2074,27.0
2075,222.0
2076,203.0
2077,255.0
2078,261.0
2079,5.0
2080,243.0
2081,564.0
2082,331.0
2083,285.0
2084,55.0
2085,18.0
2086,47.0
2087,58.0
2088,328.0
2089,157.0
2090,246.0
2091,27.0
2092,3.0
2093,5.0
2094,167.0
2095,50.0
2096,183.0
2097,6.0
2098,762.0
2099,5.0
2100,558.0
2101,184.0
2102,148.0
2103,73.0
2104,422.0
2105,57.0
2106,82.0
2107,39.0
2108,53.0
2109,79.0
2110,177.0
2111,266.0
2112,198.0
2113,37.0
2114,38.0
2115,4.0
2116,7.0
2117,8.0
2118,276.0
2119,364.0
2120,466.0
2121,9.0
2122,179.0
2123,74.0
2124,365.0
2125,318.0
2126,132.0
2127,7.0
2128,249.0
2129,29.0
2130,29.0
2131,297.0
2132,233.0
2133,19.0
2134,4.0
2135,10.0
2136,69.0
2137,8.0
2138,101.0
2139,191.0
